countrycode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
391,6632-CGYHU,08/01/2013,5135727501,01/09/2013,01/10/2013,68.88,No,07/09/2013,Electronic,6,0
406,4640-FGEJI,04/04/2013,5666197272,01/09/2013,01/10/2013,42.37,No,24/09/2013,Electronic,23,0
897,0688-XNJRO,24/06/2012,7497563219,01/09/2013,01/10/2013,33.99,Yes,21/10/2013,Electronic,50,20
770,9323-NDIOV,09/07/2012,3341311423,02/09/2013,02/10/2013,68.97,No,28/09/2013,Electronic,26,0
770,3831-FXWYK,08/03/2013,5854224600,02/09/2013,02/10/2013,56.31,No,27/09/2013,Electronic,25,0
406,4651-PMEXQ,04/07/2012,6191014036,02/09/2013,02/10/2013,69.87,No,01/10/2013,Electronic,29,0
818,2824-HJQPP,04/09/2013,7096221227,02/09/2013,02/10/2013,66.59,No,03/10/2013,Paper,31,1
406,4632-QZOKX,19/03/2013,8455537995,02/09/2013,02/10/2013,47.24,Yes,28/09/2013,Electronic,26,0
406,6048-QPZCF,13/07/2012,6109735891,03/09/2013,03/10/2013,90.27,Yes,21/09/2013,Electronic,18,0
770,9928-IJYBQ,18/03/2012,7074243715,03/09/2013,03/10/2013,69.29,No,04/10/2013,Electronic,31,1
770,3993-QUNVJ,31/12/2012,8788830849,03/09/2013,03/10/2013,84.91,No,19/09/2013,Electronic,16,0
770,7758-WKLVM,06/02/2012,4902256475,04/09/2013,04/10/2013,72.09,No,18/10/2013,Electronic,44,14
770,0706-NRGUP,09/04/2013,9546060439,04/09/2013,04/10/2013,10.03,No,04/10/2013,Electronic,30,0
818,3568-JJMFW,09/01/2012,2017481337,05/09/2013,05/10/2013,67.5,Yes,26/09/2013,Electronic,21,0
406,4651-PMEXQ,04/07/2012,5473678800,05/09/2013,05/10/2013,70.29,No,28/09/2013,Electronic,23,0
406,9322-YCTQO,06/04/2012,2118879684,06/09/2013,06/10/2013,114.54,No,11/10/2013,Electronic,35,5
391,6632-CGYHU,08/01/2013,2962262974,06/09/2013,06/10/2013,56.5,No,13/09/2013,Electronic,7,0
818,3568-JJMFW,09/01/2012,5157346968,06/09/2013,06/10/2013,45.02,No,12/09/2013,Electronic,6,0
897,0688-XNJRO,24/06/2012,9359250752,06/09/2013,06/10/2013,25.07,No,04/10/2013,Electronic,28,0
770,0625-TNJFG,15/08/2013,761602627,07/09/2013,07/10/2013,64.16,Yes,18/10/2013,Electronic,41,11
770,5592-UQXSS,31/12/2012,2669865910,07/09/2013,07/10/2013,14.53,No,03/10/2013,Electronic,26,0
391,0379-NEVHP,06/04/2013,3699989123,07/09/2013,07/10/2013,62.88,No,13/09/2013,Electronic,6,0
897,6296-UKEUZ,26/11/2012,5225282488,07/09/2013,07/10/2013,61.24,No,08/09/2013,Electronic,1,0
897,0688-XNJRO,24/06/2012,3876210500,08/09/2013,08/10/2013,22.9,No,26/10/2013,Electronic,48,18
770,0625-TNJFG,15/08/2013,4084102990,08/09/2013,08/10/2013,64.29,No,22/09/2013,Electronic,14,0
770,2026-XLBER,12/11/2012,5796159925,08/09/2013,08/10/2013,55.16,No,17/09/2013,Electronic,9,0
770,7856-ODQFO,05/08/2012,7059816083,08/09/2013,08/10/2013,38,Yes,02/10/2013,Electronic,24,0
391,6708-DPYTF,02/08/2012,7662777416,08/09/2013,08/10/2013,64.19,No,10/10/2013,Electronic,32,2
391,7329-TWKLF,20/11/2013,8680785503,08/09/2013,08/10/2013,84.5,No,23/09/2013,Paper,15,0
818,6004-KITZM,01/09/2013,9588957496,08/09/2013,08/10/2013,69.86,No,12/09/2013,Electronic,4,0
391,2676-DZINU,19/10/2012,7133128659,09/09/2013,09/10/2013,48.52,No,19/09/2013,Electronic,10,0
897,6391-GBFQJ,25/11/2013,7170674351,09/09/2013,09/10/2013,7.96,No,22/09/2013,Paper,13,0
770,9323-NDIOV,09/07/2012,176953642,10/09/2013,10/10/2013,65,No,17/10/2013,Electronic,37,7
897,9883-SDWFS,08/07/2013,1120525583,10/09/2013,10/10/2013,46.73,No,10/10/2013,Electronic,30,0
391,9174-IYKOC,27/11/2012,1592682714,10/09/2013,10/10/2013,63.58,No,29/09/2013,Electronic,19,0
818,7695-NKUXM,21/11/2012,3686599515,10/09/2013,10/10/2013,55.6,Yes,03/10/2013,Electronic,23,0
391,2423-QOKIO,11/05/2013,6309336631,10/09/2013,10/10/2013,76.53,No,25/09/2013,Electronic,15,0
818,3568-JJMFW,09/01/2012,9493022226,10/09/2013,10/10/2013,83.68,Yes,04/10/2013,Electronic,24,0
391,6708-DPYTF,02/08/2012,1754538629,11/09/2013,11/10/2013,79.52,No,10/10/2013,Electronic,29,0
391,1080-NDGAE,28/09/2012,641300165,12/09/2013,12/10/2013,94.57,Yes,14/10/2013,Electronic,32,2
406,4640-FGEJI,04/04/2013,806089606,12/09/2013,12/10/2013,76.18,Yes,05/10/2013,Electronic,23,0
770,7260-ZHAKS,17/06/2012,8820244619,12/09/2013,12/10/2013,19.7,No,06/10/2013,Electronic,24,0
818,5875-VZQCZ,15/07/2013,1308410672,13/09/2013,13/10/2013,76.03,No,25/09/2013,Electronic,12,0
770,2026-XLBER,12/11/2012,3315197094,13/09/2013,13/10/2013,61.79,Yes,03/10/2013,Electronic,20,0
770,9149-MATVB,30/04/2013,3693108174,13/09/2013,13/10/2013,37.88,No,25/09/2013,Electronic,12,0
406,7245-CKNCN,04/06/2012,883694015,14/09/2013,14/10/2013,92.77,No,26/09/2013,Electronic,12,0
406,3448-OWJOT,15/09/2012,2739453651,14/09/2013,14/10/2013,60.14,Yes,16/10/2013,Electronic,32,2
406,8976-AMJEO,03/03/2012,4153488634,14/09/2013,14/10/2013,69.29,No,08/10/2013,Electronic,24,0
406,8976-AMJEO,03/03/2012,6559779926,14/09/2013,14/10/2013,66.75,No,05/10/2013,Electronic,21,0
770,7050-KQLDO,29/09/2012,6640953472,14/09/2013,14/10/2013,55.88,No,01/10/2013,Electronic,17,0
406,9758-AIEIK,23/04/2012,8062397322,14/09/2013,14/10/2013,69.65,No,01/10/2013,Electronic,17,0
818,8364-UWVLM,10/11/2012,773493683,15/09/2013,15/10/2013,65.36,Yes,21/10/2013,Electronic,36,6
897,0688-XNJRO,24/06/2012,3671610537,15/09/2013,15/10/2013,33.37,No,28/10/2013,Electronic,43,13
770,0706-NRGUP,09/04/2013,4649451107,15/09/2013,15/10/2013,23.81,No,06/10/2013,Electronic,21,0
391,5196-TWQXF,20/06/2012,1027852268,16/09/2013,16/10/2013,37.22,No,06/10/2013,Electronic,20,0
897,8690-EEBEO,05/12/2012,1730560128,16/09/2013,16/10/2013,36.97,No,08/10/2013,Electronic,22,0
391,6632-CGYHU,08/01/2013,5284159199,16/09/2013,16/10/2013,68.47,No,28/09/2013,Electronic,12,0
406,0783-PEPYR,27/11/2013,3922850581,17/09/2013,17/10/2013,72.87,Yes,13/11/2013,Paper,57,27
770,3993-QUNVJ,31/12/2012,6332637140,17/09/2013,17/10/2013,58.09,No,24/09/2013,Electronic,7,0
897,8942-ERSWK,11/01/2013,839049806,18/09/2013,18/10/2013,19.82,No,22/09/2013,Electronic,4,0
818,5875-VZQCZ,15/07/2013,872319562,18/09/2013,18/10/2013,46.17,No,02/10/2013,Electronic,14,0
897,9883-SDWFS,08/07/2013,1761962468,18/09/2013,18/10/2013,75.39,Yes,30/10/2013,Electronic,42,12
406,0783-PEPYR,27/11/2013,5378812305,18/09/2013,18/10/2013,58.58,No,19/10/2013,Paper,31,1
770,3831-FXWYK,08/03/2013,7295000938,18/09/2013,18/10/2013,58.65,No,29/10/2013,Electronic,41,11
770,2687-XWAMA,03/04/2013,9727346662,18/09/2013,18/10/2013,60.96,No,23/09/2013,Electronic,5,0
897,7654-DOLHO,04/04/2012,631345640,19/09/2013,19/10/2013,23.62,No,13/10/2013,Electronic,24,0
406,4640-FGEJI,04/04/2013,1759240329,19/09/2013,19/10/2013,72.09,No,07/10/2013,Electronic,18,0
391,9841-XLGBV,03/01/2013,2624507671,19/09/2013,19/10/2013,68.58,No,09/10/2013,Electronic,20,0
818,8887-NCUZC,22/01/2013,5128563640,19/09/2013,19/10/2013,16.58,No,12/10/2013,Electronic,23,0
897,7654-DOLHO,04/04/2012,6726677387,19/09/2013,19/10/2013,50.16,No,24/10/2013,Electronic,35,5
406,4632-QZOKX,19/03/2013,9540987941,19/09/2013,19/10/2013,33.9,Yes,08/11/2013,Electronic,50,20
770,7050-KQLDO,29/09/2012,1752423656,20/09/2013,20/10/2013,88.99,Yes,24/10/2013,Electronic,34,4
391,5529-TBPGK,09/08/2013,7524155753,20/09/2013,20/10/2013,91.03,No,24/10/2013,Electronic,34,4
770,5592-UQXSS,31/12/2012,9893070847,20/09/2013,20/10/2013,49.54,No,06/10/2013,Electronic,16,0
897,6296-UKEUZ,26/11/2012,106486147,21/09/2013,21/10/2013,46.55,No,25/09/2013,Electronic,4,0
897,9460-VAZGD,10/08/2013,1951887650,21/09/2013,21/10/2013,8.63,No,10/10/2013,Electronic,19,0
897,8690-EEBEO,05/12/2012,5106033344,21/09/2013,21/10/2013,40.94,No,18/10/2013,Electronic,27,0
391,8820-BLYDZ,19/03/2013,6520680737,21/09/2013,21/10/2013,89.37,No,28/09/2013,Electronic,7,0
770,9323-NDIOV,09/07/2012,6662053878,21/09/2013,21/10/2013,61.47,No,21/10/2013,Electronic,30,0
770,9149-MATVB,30/04/2013,7830094350,21/09/2013,21/10/2013,42.17,No,14/10/2013,Electronic,23,0
391,2676-DZINU,19/10/2012,9393038918,21/09/2013,21/10/2013,73.86,No,08/10/2013,Electronic,17,0
391,8820-BLYDZ,19/03/2013,9590153054,21/09/2013,21/10/2013,78.8,No,26/09/2013,Electronic,5,0
391,9174-IYKOC,27/11/2012,217272343,22/09/2013,22/10/2013,49.88,Yes,23/10/2013,Electronic,31,1
406,8389-TCXFQ,24/08/2012,1907393570,22/09/2013,22/10/2013,67.76,Yes,22/10/2013,Electronic,30,0
818,7695-NKUXM,21/11/2012,5115237233,22/09/2013,22/10/2013,57.04,No,24/09/2013,Electronic,2,0
391,2125-HJDLA,22/05/2012,8165388862,22/09/2013,22/10/2013,42.46,No,01/11/2013,Electronic,40,10
406,3448-OWJOT,15/09/2012,9544630517,22/09/2013,22/10/2013,86.38,Yes,11/11/2013,Electronic,50,20
406,9771-QTLGZ,10/12/2012,2163218884,23/09/2013,23/10/2013,56.54,Yes,11/10/2013,Electronic,18,0
897,1408-OQZUE,14/09/2012,5129304908,23/09/2013,23/10/2013,40.66,No,05/11/2013,Electronic,43,13
406,6048-QPZCF,13/07/2012,2448402169,24/09/2013,24/10/2013,76.33,No,29/09/2013,Electronic,5,0
391,2676-DZINU,19/10/2012,6299892020,24/09/2013,24/10/2013,76.66,No,11/10/2013,Electronic,17,0
770,2026-XLBER,12/11/2012,7329436593,24/09/2013,24/10/2013,43.71,No,06/10/2013,Electronic,12,0
406,6048-QPZCF,13/07/2012,8478661655,24/09/2013,24/10/2013,54.37,No,29/09/2013,Electronic,5,0
770,6077-FDQRK,11/09/2012,784468555,25/09/2013,25/10/2013,18.9,Yes,25/10/2013,Electronic,30,0
818,1604-LIFKX,16/03/2013,2135320728,25/09/2013,25/10/2013,66.32,No,05/11/2013,Electronic,41,11
406,6048-QPZCF,13/07/2012,3166292468,25/09/2013,25/10/2013,88.58,Yes,19/10/2013,Electronic,24,0
818,5924-UOPGH,06/06/2013,5601820333,25/09/2013,25/10/2013,76.69,No,09/10/2013,Electronic,14,0
897,9286-VLKMI,13/02/2013,6791824606,25/09/2013,25/10/2013,39.45,No,30/09/2013,Electronic,5,0
770,6077-FDQRK,11/09/2012,7166848125,25/09/2013,25/10/2013,52.45,No,12/10/2013,Electronic,17,0
406,6833-ETVHD,30/04/2012,9083415808,25/09/2013,25/10/2013,56.38,No,20/10/2013,Electronic,25,0
818,8887-NCUZC,22/01/2013,6830035207,26/09/2013,26/10/2013,31.45,Yes,04/11/2013,Electronic,39,9
391,9014-WENVB,03/08/2013,8066534559,26/09/2013,26/10/2013,64.95,No,19/10/2013,Electronic,23,0
770,3831-FXWYK,08/03/2013,884183285,27/09/2013,27/10/2013,53.05,No,23/10/2013,Electronic,26,0
818,5613-UHVMG,31/05/2012,1185375111,28/09/2013,28/10/2013,67.08,Yes,08/11/2013,Electronic,41,11
897,9460-VAZGD,10/08/2013,4047974141,28/09/2013,28/10/2013,51,No,15/10/2013,Electronic,17,0
391,8156-PCYBM,03/03/2012,9121577010,28/09/2013,28/10/2013,76.25,No,24/10/2013,Electronic,26,0
818,9181-HEKGV,16/10/2013,689403769,29/09/2013,29/10/2013,76.09,Yes,11/11/2013,Paper,43,13
391,5920-DPXLN,11/11/2012,6870131864,29/09/2013,29/10/2013,43.81,No,12/10/2013,Electronic,13,0
897,9286-VLKMI,13/02/2013,8119664084,29/09/2013,29/10/2013,47.32,No,30/09/2013,Electronic,1,0
406,0783-PEPYR,27/11/2013,858258272,30/09/2013,30/10/2013,43.67,No,10/11/2013,Paper,41,11
770,9323-NDIOV,09/07/2012,4398006570,30/09/2013,30/10/2013,44.81,No,29/10/2013,Electronic,29,0
818,5613-UHVMG,31/05/2012,4937921214,30/09/2013,30/10/2013,53.8,No,05/11/2013,Electronic,36,6
406,3448-OWJOT,15/09/2012,5411405629,30/09/2013,30/10/2013,73.99,Yes,27/10/2013,Electronic,27,0
391,8820-BLYDZ,19/03/2013,9037173247,30/09/2013,30/10/2013,66.82,No,01/10/2013,Electronic,1,0
391,5196-TWQXF,20/06/2012,9618979999,30/09/2013,30/10/2013,54.25,No,21/10/2013,Electronic,21,0
897,6391-GBFQJ,25/11/2013,7668955519,01/10/2013,31/10/2013,25.72,Yes,02/11/2013,Paper,32,2
897,9286-VLKMI,13/02/2013,1586922908,02/10/2013,01/11/2013,68.48,No,03/10/2013,Electronic,1,0
391,5920-DPXLN,11/11/2012,5040778858,02/10/2013,01/11/2013,53.12,No,23/10/2013,Electronic,21,0
406,5573-KSOIA,30/09/2013,5506147573,02/10/2013,01/11/2013,84.31,No,26/10/2013,Electronic,24,0
897,9250-VHLWY,03/06/2013,1061077534,03/10/2013,02/11/2013,53.85,No,22/10/2013,Electronic,19,0
391,6160-HCSFI,10/01/2013,4988241929,03/10/2013,02/11/2013,68.64,No,17/10/2013,Electronic,14,0
406,3448-OWJOT,15/09/2012,5259704172,03/10/2013,02/11/2013,64.74,Yes,09/11/2013,Electronic,37,7
391,6708-DPYTF,02/08/2012,5826992356,03/10/2013,02/11/2013,105.25,No,03/11/2013,Electronic,31,1
391,6708-DPYTF,02/08/2012,7992871769,03/10/2013,02/11/2013,99.22,No,17/11/2013,Electronic,45,15
770,0706-NRGUP,09/04/2013,8978691415,03/10/2013,02/11/2013,44.36,No,28/10/2013,Electronic,25,0
391,3569-VJWXS,09/04/2013,2024965903,04/10/2013,03/11/2013,80.32,Yes,09/11/2013,Electronic,36,6
897,6391-GBFQJ,25/11/2013,3520423399,04/10/2013,03/11/2013,24.77,No,17/10/2013,Paper,13,0
406,9117-LYRCE,05/07/2013,6235560565,04/10/2013,03/11/2013,59.73,No,28/10/2013,Electronic,24,0
391,0379-NEVHP,06/04/2013,6478764177,04/10/2013,03/11/2013,64.72,No,26/10/2013,Electronic,22,0
818,5148-SYKLB,28/08/2013,9923599437,04/10/2013,03/11/2013,76.18,No,27/10/2013,Electronic,23,0
770,0706-NRGUP,09/04/2013,2238525299,05/10/2013,04/11/2013,35.7,No,26/10/2013,Electronic,21,0
406,9725-EZTEJ,17/03/2012,4695028902,05/10/2013,04/11/2013,64.05,Yes,02/11/2013,Electronic,28,0
897,9286-VLKMI,13/02/2013,7365861488,05/10/2013,04/11/2013,91.42,No,08/10/2013,Electronic,3,0
770,5592-UQXSS,31/12/2012,755429128,06/10/2013,05/11/2013,43.12,Yes,10/11/2013,Electronic,35,5
770,5592-UQXSS,31/12/2012,4867913310,06/10/2013,05/11/2013,36.26,No,04/11/2013,Electronic,29,0
770,2026-XLBER,12/11/2012,679404840,07/10/2013,06/11/2013,49.73,No,17/10/2013,Electronic,10,0
391,8156-PCYBM,03/03/2012,3548287166,07/10/2013,06/11/2013,63.39,No,03/11/2013,Electronic,27,0
770,9323-NDIOV,09/07/2012,6759921255,08/10/2013,07/11/2013,69.18,No,02/11/2013,Electronic,25,0
391,9212-BTDMX,22/04/2012,2253964269,09/10/2013,08/11/2013,47.21,Yes,11/11/2013,Electronic,33,3
818,8887-NCUZC,22/01/2013,6014957446,09/10/2013,08/11/2013,55.55,Yes,13/11/2013,Electronic,35,5
406,8389-TCXFQ,24/08/2012,9469584989,09/10/2013,08/11/2013,59.21,No,04/11/2013,Electronic,26,0
391,5529-TBPGK,09/08/2013,9016415003,10/10/2013,09/11/2013,41.92,No,03/11/2013,Electronic,24,0
391,1080-NDGAE,28/09/2012,2925434206,11/10/2013,10/11/2013,76.07,No,23/10/2013,Electronic,12,0
770,2687-XWAMA,03/04/2013,9257925380,11/10/2013,10/11/2013,62.06,No,18/10/2013,Electronic,7,0
391,9212-BTDMX,22/04/2012,4454426709,12/10/2013,11/11/2013,66.23,No,21/10/2013,Electronic,9,0
391,2820-XGXSB,26/01/2012,2677499546,13/10/2013,12/11/2013,54.18,No,18/10/2013,Electronic,5,0
406,9725-EZTEJ,17/03/2012,4584232854,13/10/2013,12/11/2013,84.38,Yes,02/11/2013,Electronic,20,0
406,9117-LYRCE,05/07/2013,9184635048,13/10/2013,12/11/2013,68.25,No,16/11/2013,Electronic,34,4
897,1408-OQZUE,14/09/2012,1652571996,14/10/2013,13/11/2013,54.23,No,11/11/2013,Electronic,28,0
770,2687-XWAMA,03/04/2013,6008733621,14/10/2013,13/11/2013,48.8,No,19/10/2013,Electronic,5,0
391,0709-LZRJV,20/06/2013,7851279717,15/10/2013,14/11/2013,61.29,No,06/11/2013,Electronic,22,0
818,3568-JJMFW,09/01/2012,8786637235,15/10/2013,14/11/2013,60.71,Yes,08/11/2013,Electronic,24,0
391,7841-HROAQ,15/09/2013,9327462141,16/10/2013,15/11/2013,90.61,No,06/11/2013,Electronic,21,0
770,5592-UQXSS,31/12/2012,2025587663,17/10/2013,16/11/2013,22.06,Yes,23/11/2013,Electronic,37,7
391,0187-ERLSR,31/07/2013,5219455796,17/10/2013,16/11/2013,77.19,No,20/10/2013,Electronic,3,0
406,6833-ETVHD,30/04/2012,5728598959,17/10/2013,16/11/2013,71.7,No,06/11/2013,Electronic,20,0
391,5920-DPXLN,11/11/2012,9189385048,17/10/2013,16/11/2013,65.37,No,01/11/2013,Electronic,15,0
406,4092-ZAVRG,19/05/2012,3240616518,18/10/2013,17/11/2013,63.56,No,22/10/2013,Electronic,4,0
818,2824-HJQPP,04/09/2013,4871103320,18/10/2013,17/11/2013,59.07,No,27/10/2013,Electronic,9,0
818,1604-LIFKX,16/03/2013,5395803659,18/10/2013,17/11/2013,51.64,No,27/11/2013,Electronic,40,10
897,6391-GBFQJ,25/11/2013,9380641705,18/10/2013,17/11/2013,8.61,No,31/10/2013,Paper,13,0
391,6708-DPYTF,02/08/2012,9982796720,18/10/2013,17/11/2013,79.61,No,01/12/2013,Electronic,44,14
406,5573-KSOIA,30/09/2013,524798729,19/10/2013,18/11/2013,57.78,No,16/11/2013,Electronic,28,0
406,5284-DJOZO,11/09/2012,1388703117,19/10/2013,18/11/2013,72.19,No,26/10/2013,Electronic,7,0
897,8942-ERSWK,11/01/2013,8585978960,19/10/2013,18/11/2013,7.39,No,29/10/2013,Electronic,10,0
897,8942-ERSWK,11/01/2013,8893780423,19/10/2013,18/11/2013,20.22,No,27/10/2013,Electronic,8,0
818,3568-JJMFW,09/01/2012,52765186,20/10/2013,19/11/2013,96.23,Yes,09/11/2013,Electronic,20,0
406,4640-FGEJI,04/04/2013,261246477,20/10/2013,19/11/2013,94.47,No,05/11/2013,Electronic,16,0
391,6160-HCSFI,10/01/2013,647569317,20/10/2013,19/11/2013,92.57,No,01/11/2013,Electronic,12,0
406,7600-OISKG,19/07/2013,2328511433,20/10/2013,19/11/2013,77.43,Yes,12/11/2013,Electronic,23,0
770,0465-DTULQ,04/03/2013,6674900941,20/10/2013,19/11/2013,46.07,No,10/11/2013,Electronic,21,0
391,7329-TWKLF,20/11/2013,5433217651,21/10/2013,20/11/2013,78.59,No,13/11/2013,Paper,23,0
406,4640-FGEJI,04/04/2013,5445841992,21/10/2013,20/11/2013,97.42,No,14/11/2013,Electronic,24,0
818,7946-HJDUR,21/02/2012,7200684326,21/10/2013,20/11/2013,55.21,No,06/11/2013,Electronic,16,0
406,4632-QZOKX,19/03/2013,8148770791,21/10/2013,20/11/2013,36.28,Yes,04/12/2013,Electronic,44,14
818,8887-NCUZC,22/01/2013,9661947571,21/10/2013,20/11/2013,44.09,No,21/11/2013,Electronic,31,1
391,1080-NDGAE,28/09/2012,1388916055,22/10/2013,21/11/2013,94.19,Yes,13/11/2013,Electronic,22,0
818,2824-HJQPP,04/09/2013,6985831527,22/10/2013,21/11/2013,66.72,No,10/11/2013,Electronic,19,0
897,9286-VLKMI,13/02/2013,7961973380,22/10/2013,21/11/2013,41.64,No,24/10/2013,Electronic,2,0
770,7758-WKLVM,06/02/2012,4518177634,23/10/2013,22/11/2013,60.3,No,24/11/2013,Electronic,32,2
391,5920-DPXLN,11/11/2012,5315380309,23/10/2013,22/11/2013,61.19,No,05/11/2013,Electronic,13,0
391,2125-HJDLA,22/05/2012,6732317450,23/10/2013,22/11/2013,62.04,No,06/12/2013,Electronic,44,14
770,7050-KQLDO,29/09/2012,371943035,24/10/2013,23/11/2013,76.69,No,15/11/2013,Electronic,22,0
897,8690-EEBEO,05/12/2012,4033537104,24/10/2013,23/11/2013,43.31,No,01/12/2013,Electronic,38,8
818,1604-LIFKX,16/03/2013,7550415361,24/10/2013,23/11/2013,83.65,No,06/12/2013,Electronic,43,13
391,6708-DPYTF,02/08/2012,8111779828,24/10/2013,23/11/2013,93.24,No,03/12/2013,Electronic,40,10
406,4651-PMEXQ,04/07/2012,2050809961,25/10/2013,24/11/2013,78.74,No,23/11/2013,Electronic,29,0
406,6833-ETVHD,30/04/2012,3839625778,25/10/2013,24/11/2013,85.06,No,10/11/2013,Electronic,16,0
770,2447-JCFGW,31/07/2012,5032711986,26/10/2013,25/11/2013,82.34,No,10/11/2013,Electronic,15,0
391,2676-DZINU,19/10/2012,6481259640,27/10/2013,26/11/2013,53.68,No,08/11/2013,Electronic,12,0
897,8942-ERSWK,11/01/2013,8564835935,27/10/2013,26/11/2013,9.53,No,01/11/2013,Electronic,5,0
770,2026-XLBER,12/11/2012,9368067229,27/10/2013,26/11/2013,45.17,No,07/11/2013,Electronic,11,0
391,5196-TWQXF,20/06/2012,2811916189,28/10/2013,27/11/2013,54.07,No,13/11/2013,Electronic,16,0
406,5573-KSOIA,30/09/2013,3563628885,28/10/2013,27/11/2013,67.26,No,22/11/2013,Electronic,25,0
897,9286-VLKMI,13/02/2013,2197465105,29/10/2013,28/11/2013,76.74,Yes,13/11/2013,Electronic,15,0
391,5196-TWQXF,20/06/2012,4072901129,29/10/2013,28/11/2013,78.49,No,13/11/2013,Electronic,15,0
897,8942-ERSWK,11/01/2013,4735063899,29/10/2013,28/11/2013,12.62,No,06/11/2013,Electronic,8,0
770,3993-QUNVJ,31/12/2012,1317885189,30/10/2013,29/11/2013,61.54,No,10/11/2013,Electronic,11,0
897,6391-GBFQJ,25/11/2013,3619199367,30/10/2013,29/11/2013,30.47,No,15/11/2013,Paper,16,0
391,5196-TWQXF,20/06/2012,3944350713,30/10/2013,29/11/2013,75.06,No,19/11/2013,Electronic,20,0
406,9322-YCTQO,06/04/2012,5920658489,30/10/2013,29/11/2013,91.32,No,25/11/2013,Electronic,26,0
406,1447-YZKCL,10/08/2012,8427086210,30/10/2013,29/11/2013,87.27,No,05/12/2013,Electronic,36,6
897,8690-EEBEO,05/12/2012,9188939939,30/10/2013,29/11/2013,57.16,No,05/12/2013,Electronic,36,6
391,6632-CGYHU,08/01/2013,2529299296,31/10/2013,30/11/2013,94.71,No,14/11/2013,Electronic,14,0
818,5148-SYKLB,28/08/2013,2924198306,31/10/2013,30/11/2013,91.26,No,22/11/2013,Electronic,22,0
818,7946-HJDUR,21/02/2012,3148320908,31/10/2013,30/11/2013,56.48,No,28/11/2013,Electronic,28,0
818,8364-UWVLM,10/11/2012,4220885855,31/10/2013,30/11/2013,87.67,Yes,05/12/2013,Electronic,35,5
770,3993-QUNVJ,31/12/2012,8346126237,31/10/2013,30/11/2013,61.43,No,05/11/2013,Electronic,5,0
406,9758-AIEIK,23/04/2012,9882515146,31/10/2013,30/11/2013,55.65,No,12/11/2013,Electronic,12,0
406,9725-EZTEJ,17/03/2012,195093797,02/11/2013,02/12/2013,78.73,Yes,04/12/2013,Electronic,32,2
770,9323-NDIOV,09/07/2012,4381512590,02/11/2013,02/12/2013,68.28,No,06/12/2013,Electronic,34,4
897,6177-VTITE,26/10/2012,5991374516,02/11/2013,02/12/2013,55.11,No,10/11/2013,Electronic,8,0
818,8887-NCUZC,22/01/2013,649688883,03/11/2013,03/12/2013,52.14,No,28/11/2013,Electronic,25,0
818,2824-HJQPP,04/09/2013,6926621731,03/11/2013,03/12/2013,64.67,No,16/11/2013,Electronic,13,0
391,9841-XLGBV,03/01/2013,1553284771,04/11/2013,04/12/2013,65.96,No,26/11/2013,Electronic,22,0
897,9286-VLKMI,13/02/2013,4369910958,04/11/2013,04/12/2013,32.62,No,05/11/2013,Electronic,1,0
406,9117-LYRCE,05/07/2013,4988118072,04/11/2013,04/12/2013,47.33,No,27/11/2013,Electronic,23,0
818,5875-VZQCZ,15/07/2013,6151783720,04/11/2013,04/12/2013,62.17,Yes,07/12/2013,Electronic,33,3
897,9883-SDWFS,08/07/2013,6595838571,04/11/2013,04/12/2013,40.88,No,27/11/2013,Electronic,23,0
770,7856-ODQFO,05/08/2012,9912278044,04/11/2013,04/12/2013,21.73,No,19/11/2013,Electronic,15,0
770,9149-MATVB,30/04/2013,2146884004,05/11/2013,05/12/2013,43.26,No,19/11/2013,Electronic,14,0
391,3598-DNURW,29/08/2012,2867355070,05/11/2013,05/12/2013,90.41,No,22/11/2013,Electronic,17,0
770,0625-TNJFG,15/08/2013,5539674578,05/11/2013,05/12/2013,44.4,No,02/12/2013,Electronic,27,0
406,0783-PEPYR,27/11/2013,1056254354,06/11/2013,06/12/2013,71.78,No,06/12/2013,Paper,30,0
406,6048-QPZCF,13/07/2012,1349854883,06/11/2013,06/12/2013,78.83,No,07/11/2013,Electronic,1,0
770,7260-ZHAKS,17/06/2012,2693687613,06/11/2013,06/12/2013,56.24,No,27/11/2013,Electronic,21,0
770,5592-UQXSS,31/12/2012,5949242829,06/11/2013,06/12/2013,44.87,Yes,11/12/2013,Electronic,35,5
770,4460-ZXNDN,27/06/2013,6452306428,06/11/2013,06/12/2013,56.03,No,06/12/2013,Electronic,30,0
391,0379-NEVHP,06/04/2013,6579967070,06/11/2013,06/12/2013,59.56,No,17/11/2013,Electronic,11,0
391,6708-DPYTF,02/08/2012,1474447710,07/11/2013,07/12/2013,66.92,No,15/12/2013,Electronic,38,8
770,4460-ZXNDN,27/06/2013,6878680146,07/11/2013,07/12/2013,52.84,No,30/11/2013,Electronic,23,0
406,4640-FGEJI,04/04/2013,1841884225,08/11/2013,08/12/2013,86.04,No,26/11/2013,Electronic,18,0
391,5920-DPXLN,11/11/2012,1853646712,08/11/2013,08/12/2013,81.47,No,20/11/2013,Electronic,12,0
770,9149-MATVB,30/04/2013,5031169107,08/11/2013,08/12/2013,34.65,No,25/11/2013,Electronic,17,0
